round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,second_prize_games,sales_amount_krw,price_per_game_krw,sold_lines,main_birthday_count,bonus_birthday_indicator,second_prize_tickets_json,second_prize_birthday_counts_json,x2,z2,share2_index,source_file,source_file_sha256
1058,20230311,11,23,25,30,32,40,42,60,112041382000,1000,112041382,4,0,"[[23,25,30,32,40,42],[11,25,30,32,40,42],[11,23,30,32,40,42],[11,23,25,32,40,42],[11,23,25,30,40,42],[11,23,25,30,32,42]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.72696889797378617,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1059,20230318,7,10,22,25,34,40,27,83,110846824000,1000,110846824,4,1,"[[10,22,25,27,34,40],[7,22,25,27,34,40],[7,10,25,27,34,40],[7,10,22,27,34,40],[7,10,22,25,27,40],[7,10,22,25,27,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.0164777477070521,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1060,20230325,3,10,24,33,38,45,36,96,110677185000,1000,110677185,3,0,"[[10,24,33,36,38,45],[3,24,33,36,38,45],[3,10,33,36,38,45],[3,10,24,36,38,45],[3,10,24,33,36,45],[3,10,24,33,36,38]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,1.1774871216683005,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1061,20230401,4,24,27,35,37,45,15,99,109909344000,1000,109909344,3,1,"[[15,24,27,35,37,45],[4,15,27,35,37,45],[4,15,24,35,37,45],[4,15,24,27,37,45],[4,15,24,27,35,45],[4,15,24,27,35,37]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.2227667376488027,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1062,20230408,20,31,32,40,41,45,12,68,107109911000,1000,107109911,2,1,"[[12,31,32,40,41,45],[12,20,32,40,41,45],[12,20,31,40,41,45],[12,20,31,32,41,45],[12,20,31,32,40,45],[12,20,31,32,40,41]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,0.86183135751088435,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1063,20230415,3,6,22,23,24,38,30,55,108347135000,1000,108347135,5,1,"[[6,22,23,24,30,38],[3,22,23,24,30,38],[3,6,23,24,30,38],[3,6,22,24,30,38],[3,6,22,23,30,38],[3,6,22,23,24,30]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.68910959205335698,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1064,20230422,3,6,9,18,22,35,14,62,109427584000,1000,109427584,5,1,"[[6,9,14,18,22,35],[3,9,14,18,22,35],[3,6,14,18,22,35],[3,6,9,14,22,35],[3,6,9,14,18,35],[3,6,9,14,18,22]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.76914445995627578,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1065,20230429,3,18,19,23,32,45,24,74,108181727000,1000,108181727,4,1,"[[18,19,23,24,32,45],[3,19,23,24,32,45],[3,18,23,24,32,45],[3,18,19,24,32,45],[3,18,19,23,24,45],[3,18,19,23,24,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.92858325325126301,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1066,20230506,6,11,16,19,21,32,45,88,106440950000,1000,106440950,5,0,"[[11,16,19,21,32,45],[6,16,19,21,32,45],[6,11,19,21,32,45],[6,11,16,21,32,45],[6,11,16,19,32,45],[6,11,16,19,21,45]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.1223206857886932,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1067,20230513,7,10,19,23,28,33,18,82,110703299000,1000,110703299,5,1,"[[10,18,19,23,28,33],[7,18,19,23,28,33],[7,10,18,23,28,33],[7,10,18,19,28,33],[7,10,18,19,23,33],[7,10,18,19,23,28]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0055329968079814,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1068,20230520,4,7,19,26,33,35,3,87,108988932000,1000,108988932,4,1,"[[3,7,19,26,33,35],[3,4,19,26,33,35],[3,4,7,26,33,35],[3,4,7,19,33,35],[3,4,7,19,26,35],[3,4,7,19,26,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.0836271888598743,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1069,20230527,1,10,18,22,28,31,44,79,108388892000,1000,108388892,6,0,"[[10,18,22,28,31,44],[1,18,22,28,31,44],[1,10,22,28,31,44],[1,10,18,28,31,44],[1,10,18,22,31,44],[1,10,18,22,28,44]]","[5,5,5,5,5,5]",5,0.86666666666666625,0.98943063279953081,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1070,20230603,3,6,14,22,30,41,36,63,107222802000,1000,107222802,5,0,"[[6,14,22,30,36,41],[3,14,22,30,36,41],[3,6,22,30,36,41],[3,6,14,30,36,41],[3,6,14,22,36,41],[3,6,14,22,30,36]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.79762073369431252,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1071,20230610,1,2,11,21,30,35,39,83,107362630000,1000,107362630,5,0,"[[2,11,21,30,35,39],[1,11,21,30,35,39],[1,2,21,30,35,39],[1,2,11,30,35,39],[1,2,11,21,35,39],[1,2,11,21,30,39]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.0494650699223742,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1072,20230617,16,18,20,23,32,43,27,93,108156654000,1000,108156654,4,1,"[[18,20,23,27,32,43],[16,20,23,27,32,43],[16,18,23,27,32,43],[16,18,20,27,32,43],[16,18,20,23,27,43],[16,18,20,23,27,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.16727381377756,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1073,20230624,6,18,28,30,32,38,15,62,107352123000,1000,107352123,4,1,"[[15,18,28,30,32,38],[6,15,28,30,32,38],[6,15,18,30,32,38],[6,15,18,28,32,38],[6,15,18,28,30,38],[6,15,18,28,30,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.78401449033290194,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1074,20230701,1,6,20,27,28,41,15,78,105744157000,1000,105744157,5,1,"[[6,15,20,27,28,41],[1,15,20,27,28,41],[1,6,15,27,28,41],[1,6,15,20,28,41],[1,6,15,20,27,41],[1,6,15,20,27,28]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0013392985864931,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1075,20230708,1,23,24,35,44,45,10,160,105635232000,1000,105635232,3,1,"[[10,23,24,35,44,45],[1,10,24,35,44,45],[1,10,23,35,44,45],[1,10,23,24,44,45],[1,10,23,24,35,45],[1,10,23,24,35,44]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,2.0561473278157805,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1076,20230715,3,7,9,33,36,37,10,86,103168694000,1000,103168694,3,1,"[[7,9,10,33,36,37],[3,9,10,33,36,37],[3,7,10,33,36,37],[3,7,9,10,36,37],[3,7,9,10,33,37],[3,7,9,10,33,36]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.1316016077512816,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1077,20230722,4,8,17,30,40,43,34,98,105927489000,1000,105927489,4,0,"[[8,17,30,34,40,43],[4,17,30,34,40,43],[4,8,30,34,40,43],[4,8,17,34,40,43],[4,8,17,30,34,43],[4,8,17,30,34,40]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,1.2559155442644354,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1078,20230729,6,10,11,14,36,38,43,77,105407618000,1000,105407618,4,0,"[[10,11,14,36,38,43],[6,11,14,36,38,43],[6,10,14,36,38,43],[6,10,11,36,38,43],[6,10,11,14,38,43],[6,10,11,14,36,43]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.99165764280908042,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1079,20230805,4,8,18,24,37,45,6,85,103120206000,1000,103120206,4,1,"[[6,8,18,24,37,45],[4,6,18,24,37,45],[4,6,8,24,37,45],[4,6,8,18,37,45],[4,6,8,18,24,45],[4,6,8,18,24,37]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.1189693511667345,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1080,20230812,13,16,23,31,36,44,38,82,104111986000,1000,104111986,4,0,"[[16,23,31,36,38,44],[13,23,31,36,38,44],[13,16,31,36,38,44],[13,16,23,36,38,44],[13,16,23,31,38,44],[13,16,23,31,36,38]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,1.0691931282532638,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1081,20230819,1,9,16,23,24,38,17,92,106974323000,1000,106974323,5,1,"[[9,16,17,23,24,38],[1,16,17,23,24,38],[1,9,17,23,24,38],[1,9,16,17,24,38],[1,9,16,17,23,38],[1,9,16,17,23,24]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.1674850234854957,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1082,20230826,21,26,27,32,34,42,31,62,107566880000,1000,107566880,3,1,"[[26,27,31,32,34,42],[21,27,31,32,34,42],[21,26,31,32,34,42],[21,26,27,31,34,42],[21,26,27,31,32,42],[21,26,27,31,32,34]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.78244920741402935,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1083,20230902,3,7,14,15,22,38,17,72,108995141000,1000,108995141,5,1,"[[7,14,15,17,22,38],[3,14,15,17,22,38],[3,7,15,17,22,38],[3,7,14,17,22,38],[3,7,14,15,17,38],[3,7,14,15,17,22]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.89674382824093046,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1084,20230909,8,12,13,29,33,42,5,107,109818924000,1000,109818924,4,1,"[[5,12,13,29,33,42],[5,8,13,29,33,42],[5,8,12,29,33,42],[5,8,12,13,33,42],[5,8,12,13,29,42],[5,8,12,13,29,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.3226642978217489,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1085,20230916,4,7,17,18,38,44,36,80,106249975000,1000,106249975,4,0,"[[7,17,18,36,38,44],[4,17,18,36,38,44],[4,7,18,36,38,44],[4,7,17,36,38,44],[4,7,17,18,36,44],[4,7,17,18,36,38]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,1.0221254169706864,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1086,20230923,11,16,25,27,35,36,37,67,109250306000,1000,109250306,4,0,"[[16,25,27,35,36,37],[11,25,27,35,36,37],[11,16,27,35,36,37],[11,16,25,35,36,37],[11,16,25,27,36,37],[11,16,25,27,35,37]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.83252096337377768,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1087,20230930,13,14,18,21,34,44,16,71,113960897000,1000,113960897,4,1,"[[14,16,18,21,34,44],[13,16,18,21,34,44],[13,14,16,21,34,44],[13,14,16,18,34,44],[13,14,16,18,21,44],[13,14,16,18,21,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.84575685640663223,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1088,20231007,11,21,22,30,39,44,31,94,109089305000,1000,109089305,4,1,"[[21,22,30,31,39,44],[11,22,30,31,39,44],[11,21,30,31,39,44],[11,21,22,31,39,44],[11,21,22,30,31,44],[11,21,22,30,31,39]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.1697383166938318,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1089,20231014,4,18,31,37,42,43,40,79,108725932000,1000,108725932,3,0,"[[18,31,37,40,42,43],[4,31,37,40,42,43],[4,18,37,40,42,43],[4,18,31,40,42,43],[4,18,31,37,40,43],[4,18,31,37,40,42]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.98636349238192778,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1090,20231021,12,19,21,29,40,45,1,88,108364862000,1000,108364862,4,1,"[[1,19,21,29,40,45],[1,12,21,29,40,45],[1,12,19,29,40,45],[1,12,19,21,40,45],[1,12,19,21,29,45],[1,12,19,21,29,40]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.1023949811332754,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1091,20231028,6,20,23,24,28,30,44,65,109335581000,1000,109335581,6,0,"[[20,23,24,28,30,44],[6,23,24,28,30,44],[6,20,24,28,30,44],[6,20,23,28,30,44],[6,20,23,24,30,44],[6,20,23,24,28,44]]","[5,5,5,5,5,5]",5,0.86666666666666625,0.80703965893774321,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1092,20231104,7,18,19,26,33,45,37,84,108970510000,1000,108970510,4,0,"[[18,19,26,33,37,45],[7,19,26,33,37,45],[7,18,26,33,37,45],[7,18,19,33,37,45],[7,18,19,26,37,45],[7,18,19,26,33,37]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,1.0464376095881354,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1093,20231111,10,17,22,30,35,43,44,65,105589036000,1000,105589036,4,0,"[[17,22,30,35,43,44],[10,22,30,35,43,44],[10,17,30,35,43,44],[10,17,22,35,43,44],[10,17,22,30,43,44],[10,17,22,30,35,44]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.83567530628842945,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1094,20231118,6,7,15,22,26,40,41,87,104078823000,1000,104078823,5,0,"[[7,15,22,26,40,41],[6,15,22,26,40,41],[6,7,22,26,40,41],[6,7,15,26,40,41],[6,7,15,22,40,41],[6,7,15,22,26,41]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.1347492851643797,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1095,20231125,8,14,28,29,34,40,12,57,106160572000,1000,106160572,4,1,"[[12,14,28,29,34,40],[8,12,28,29,34,40],[8,12,14,29,34,40],[8,12,14,28,34,40],[8,12,14,28,29,40],[8,12,14,28,29,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.72887766655967157,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1096,20231202,1,12,16,19,23,43,34,85,105753078000,1000,105753078,5,0,"[[12,16,19,23,34,43],[1,16,19,23,34,43],[1,12,19,23,34,43],[1,12,16,23,34,43],[1,12,16,19,34,43],[1,12,16,19,23,34]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.0911110313025594,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1097,20231209,14,33,34,35,37,40,4,67,108873101000,1000,108873101,1,1,"[[4,33,34,35,37,40],[4,14,34,35,37,40],[4,14,33,35,37,40],[4,14,33,34,37,40],[4,14,33,34,35,40],[4,14,33,34,35,37]]","[1,2,2,2,2,2]",1.8333333333333333,-2.3000000000000007,0.83540534038798064,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1098,20231216,12,16,21,24,41,43,15,68,103850339000,1000,103850339,4,1,"[[15,16,21,24,41,43],[12,15,21,24,41,43],[12,15,16,24,41,43],[12,15,16,21,41,43],[12,15,16,21,24,43],[12,15,16,21,24,41]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.88888183600440629,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1099,20231223,3,20,28,38,40,43,4,71,107510729000,1000,107510729,3,1,"[[4,20,28,38,40,43],[3,4,28,38,40,43],[3,4,20,38,40,43],[3,4,20,28,40,43],[3,4,20,28,38,43],[3,4,20,28,38,40]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.89649852527741669,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1100,20231230,17,26,29,30,31,43,12,81,116187023000,1000,116187023,5,1,"[[12,26,29,30,31,43],[12,17,29,30,31,43],[12,17,26,30,31,43],[12,17,26,29,31,43],[12,17,26,29,30,43],[12,17,26,29,30,31]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.94639063090548414,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1101,20240106,6,7,13,28,36,42,41,75,114758876000,1000,114758876,4,0,"[[7,13,28,36,41,42],[6,13,28,36,41,42],[6,7,28,36,41,42],[6,7,13,36,41,42],[6,7,13,28,41,42],[6,7,13,28,36,41]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.88719281286791274,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1102,20240113,13,14,22,26,37,38,20,63,113178102000,1000,113178102,4,1,"[[14,20,22,26,37,38],[13,20,22,26,37,38],[13,14,20,26,37,38],[13,14,20,22,37,38],[13,14,20,22,26,38],[13,14,20,22,26,37]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.75565085903278362,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1103,20240120,10,12,29,31,40,44,2,76,110195070000,1000,110195070,4,1,"[[2,12,29,31,40,44],[2,10,29,31,40,44],[2,10,12,31,40,44],[2,10,12,29,40,44],[2,10,12,29,31,44],[2,10,12,29,31,40]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.93625567822589517,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1104,20240127,1,7,21,30,35,38,2,76,112449384000,1000,112449384,4,1,"[[2,7,21,30,35,38],[1,2,21,30,35,38],[1,2,7,30,35,38],[1,2,7,21,35,38],[1,2,7,21,30,38],[1,2,7,21,30,35]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.91748621762125437,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1105,20240203,6,16,34,37,39,40,11,83,113295292000,1000,113295292,2,1,"[[11,16,34,37,39,40],[6,11,34,37,39,40],[6,11,16,37,39,40],[6,11,16,34,39,40],[6,11,16,34,37,40],[6,11,16,34,37,39]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,0.99451025731943032,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1106,20240210,1,3,4,29,42,45,36,67,126617296000,1000,126617296,4,0,"[[3,4,29,36,42,45],[1,4,29,36,42,45],[1,3,29,36,42,45],[1,3,4,36,42,45],[1,3,4,29,36,45],[1,3,4,29,36,42]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.71833132497159002,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1107,20240217,6,14,30,31,40,41,29,82,117664962000,1000,117664962,4,1,"[[14,29,30,31,40,41],[6,29,30,31,40,41],[6,14,29,31,40,41],[6,14,29,30,40,41],[6,14,29,30,31,41],[6,14,29,30,31,40]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.94604050439416276,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1108,20240224,7,19,26,37,39,44,27,96,114578905000,1000,114578905,3,1,"[[19,26,27,37,39,44],[7,26,27,37,39,44],[7,19,27,37,39,44],[7,19,26,27,39,44],[7,19,26,27,37,44],[7,19,26,27,37,39]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.1373905170415095,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1109,20240302,10,12,13,19,33,40,2,84,117196327000,1000,117196327,4,1,"[[2,12,13,19,33,40],[2,10,13,19,33,40],[2,10,12,19,33,40],[2,10,12,13,33,40],[2,10,12,13,19,40],[2,10,12,13,19,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.97298987876983556,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1110,20240309,3,7,11,20,22,41,24,118,115083786000,1000,115083786,5,1,"[[7,11,20,22,24,41],[3,11,20,22,24,41],[3,7,20,22,24,41],[3,7,11,22,24,41],[3,7,11,20,24,41],[3,7,11,20,22,24]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.391909195618573,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1111,20240316,3,13,30,33,43,45,4,97,116382835000,1000,116382835,3,1,"[[4,13,30,33,43,45],[3,4,30,33,43,45],[3,4,13,33,43,45],[3,4,13,30,43,45],[3,4,13,30,33,45],[3,4,13,30,33,43]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.1314251796667438,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1112,20240323,16,20,26,36,42,44,24,59,114216084000,1000,114216084,3,1,"[[20,24,26,36,42,44],[16,24,26,36,42,44],[16,20,24,36,42,44],[16,20,24,26,42,44],[16,20,24,26,36,44],[16,20,24,26,36,42]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.7012417795728314,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1113,20240330,11,13,20,21,32,44,8,57,113342318000,1000,113342318,4,1,"[[8,13,20,21,32,44],[8,11,20,21,32,44],[8,11,13,21,32,44],[8,11,13,20,32,44],[8,11,13,20,21,44],[8,11,13,20,21,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.68269355493505968,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1114,20240406,10,16,19,32,33,38,3,88,113597890000,1000,113597890,3,1,"[[3,16,19,32,33,38],[3,10,19,32,33,38],[3,10,16,32,33,38],[3,10,16,19,33,38],[3,10,16,19,32,38],[3,10,16,19,32,33]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.051611786099196,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1115,20240413,7,12,23,32,34,36,8,60,113939215000,1000,113939215,3,1,"[[8,12,23,32,34,36],[7,8,23,32,34,36],[7,8,12,32,34,36],[7,8,12,23,34,36],[7,8,12,23,32,36],[7,8,12,23,32,34]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.71486011203429833,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1116,20240420,15,16,17,25,30,31,32,114,110862553000,1000,110862553,6,0,"[[16,17,25,30,31,32],[15,17,25,30,31,32],[15,16,25,30,31,32],[15,16,17,30,31,32],[15,16,17,25,31,32],[15,16,17,25,30,32]]","[5,5,5,5,5,5]",5,0.86666666666666625,1.3959279830043243,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1117,20240427,3,4,9,30,33,36,7,94,113895333000,1000,113895333,4,1,"[[4,7,9,30,33,36],[3,7,9,30,33,36],[3,4,7,30,33,36],[3,4,7,9,33,36],[3,4,7,9,30,36],[3,4,7,9,30,33]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.1203790062231962,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1118,20240504,11,13,14,15,16,45,3,72,113727120000,1000,113727120,5,1,"[[3,13,14,15,16,45],[3,11,14,15,16,45],[3,11,13,15,16,45],[3,11,13,14,16,45],[3,11,13,14,15,45],[3,11,13,14,15,16]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.8594319455201187,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1119,20240511,1,9,12,13,20,45,3,97,111840714000,1000,111840714,5,1,"[[3,9,12,13,20,45],[1,3,12,13,20,45],[1,3,9,13,20,45],[1,3,9,12,20,45],[1,3,9,12,13,45],[1,3,9,12,13,20]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.1773750836390404,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
