round,number_input_count,number_pass_count,number_candidate_count,number_gate,trio_raw_candidate_count,trio_valid_count,trio_gate,pair_raw_candidate_count,pair_valid_count,pair_gate,core_raw_candidate_count,core_available_count,core_gate,pair_ready,pair_test_ready,pair_research_hold,pair_system_hold,official_stop_stage,official_output_available,root_cause_morphology,row_hash
893,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,108ac0675e4c0df57428d828ccade17d154bb08e6402fb5f27ab9547a8dc8f5b
894,45,0,12,PASS,220,62,PASS,719,0,PASS,719,0,FAIL,0,0,0,719,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,d4b20fc29b812be5d8ff3101d5c67f5ce78804576263db6f79d78dc269b9473c
895,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,b6f598cc0a5ed0ae7f7fc1673f164f46c43910b3913de532fd061f37935ffe9b
896,45,0,12,PASS,220,47,PASS,345,0,PASS,345,0,FAIL,0,0,0,345,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,25922c646db678956a229cb335f28551e5337d1cb6baa17e50172e799e2d5e88
897,45,0,11,PASS,165,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,b387e29f73f686521cbc6d9ce7607e5ad9bf6b77b04ea0082f285a12289c05c8
898,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,e3652b64f354fa2d0825aba0ecff4db486d4664acc33199a7354fb2439d6b7a1
899,45,0,12,PASS,220,67,PASS,892,0,PASS,892,0,FAIL,0,0,0,892,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,1378a9fd9f40e75c198de79e4275358494643ba458837b553eaec2c3903eb01d
900,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,4c8bb55c8d40cc4fa4152aa1a2a8e104df32f5aa0ad24b57814b1b18daa282f7
901,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,fff189e26219adc625bdf949abf101a8dab3bcac2681ff841aa67cb281e24d9a
902,45,0,12,PASS,220,60,PASS,621,0,PASS,621,0,FAIL,0,0,0,621,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,60fd0718aacbb77ae35bfcfd2f763140adc95cb28c9163555f359f0fd4e770f5
903,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,d8a80b948fff245a78c20903000a68a756caef1e047d0225dfc2593206c87253
904,45,10,10,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a30fcd7983360565fbabd28292aa28e291b17e161a4839754dc42f80693d9827
905,45,0,12,PASS,220,67,PASS,808,0,PASS,808,0,FAIL,0,0,0,808,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,0fb7ac1c9da6018efb2fa7da900ba415a591cb996a0fc76a1f1f72d0f703b45b
906,45,0,12,PASS,220,64,PASS,793,0,PASS,793,0,FAIL,0,0,0,793,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,a09fa93698a6c53c41c4c82fde631f49d8f6fce1c7823421916c3067825834d9
907,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,fb0d00b78f30e7ff651836fb41c7db39b64811ac31b079d4388c4a7dac0c5b35
908,45,0,12,PASS,109,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,462a57761cccb72c5db41bc54f60207ed7935e20da74bba1757d4beb39624b7c
909,45,0,8,PASS,56,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,686164629166fa6fc35a85ba3c99f34ed13fee515f4edcdb7120236cbef1743d
910,45,0,10,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,006e154c216f6a864d7b21b079907327d4011ca282eea1044a5ec211969ad2fc
911,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,9275d86159e7380af3e1749ba19b5dad2cff15ed166bad3f418d9633c1c2a70c
912,45,0,10,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,9aa6f79459c1a1e12fa90f7a4a973e6c6c39e0bf0b323d4c9b9a976197811fec
913,45,0,10,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,fefb268ca3ed1c64e24f9d10e7e8952b6b9a84283b29eb746e4f9d1ccea2e143
914,45,0,12,PASS,220,51,PASS,454,0,PASS,454,0,FAIL,0,0,0,454,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,05466e9444742b8a1e8d96483117d33ea1e7bc1ad9ae6e32f1367f1441634326
915,45,1,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,fb4d21b517e989f409d3a2706fcfcb1f816bec22a36a50458f1d985d8ed44fe8
916,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,0860f0cad637e103acbedd9b6affe112eed8ad554937bbcaf8cc2a3fb36bf145
917,45,0,12,PASS,220,81,PASS,1131,0,PASS,1131,0,FAIL,0,0,0,1131,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,efe17a2dd0f696f16c91eb61ef07c9d957b53b8100fc912472c81c87912746f7
918,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c7bcca681008cd2e6200d78b902d0f8e80d86accb4b5cd4ad12e245866a91493
919,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,795bc6f8fa4879da0d76d69f803483d16ef1b8edde93dc4de2275940726a1f58
920,45,0,12,PASS,220,57,PASS,595,0,PASS,595,0,FAIL,0,0,0,595,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,7ad10b52fa0a426389e21dc5c6213bb26afc159def2447f82ef8f08af081a6fd
921,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,36c753f250e70500616aed9ec4e9ae200807115291298506e2557976f9141cb5
922,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,aeae9c0cecaefebd0094d531c832caf438d35ed7dc55ee6222c2677c79bf5358
923,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,d866e631864d0f68bb0937899aca2a5e7c771c03eb43cd0930adb026d1099193
924,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,56da5ef85c763517927b0f017d7b3782ea2c3db36c7cf6c3f97f1873dd3b8eab
925,45,0,12,PASS,38,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f566bcd2e88fbe8f82611ec45bd0125bf6edd4ad68cc6def06f26f16f5e95e65
926,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,5aa684608dd2ff7456bf7442cc432921d174ef28c4eba336fd1a6864f207b0f4
927,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f49358f1cc10dc09d4cc07020d5c2b4468107ee9af451b9cde507001f87e7d30
928,45,0,12,PASS,220,59,PASS,568,0,PASS,568,0,FAIL,0,0,0,568,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,779f7b03c93286d77d204121029c038f371d9ea55e13432258bd09eab6b9804b
929,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,6e6e12274b56f653f2e9748d8c05c516a0958d688f31593c765e37326cce3554
930,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,689804ed707dfd42983ff31210a2dadaeea2abf83288e799547e7e8f28b93974
931,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,ae0c0920b35e18f54473b4c02435757d61b898287906e7773efc6be06d673b79
932,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c4dee48050c820f61f073ad00e21ed97bdcf93a06f5e364492fddd07424caadf
933,45,0,8,PASS,56,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,2a5018be871a4788471e5895817d33ecd0e19318588e8c3b79b951296b5ad907
934,45,0,12,PASS,174,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c50571d68a9055b0ee270a46b45d1fb7ca583a7838539d6fe75bcc10e078f38b
935,45,0,12,PASS,220,68,PASS,804,0,PASS,804,0,FAIL,0,0,0,804,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,1f7ddb175b68251def8ae101d5850733cfdad63f9118a936ef17d8d91c691e0c
936,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,344a0b915b89360817ebe248b8c88f8dbc6e7e1c5550282d5642dfa134811ad0
937,45,0,11,PASS,165,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,552b5839455f37673faf9a9250b8ff1a61a2b3232d40121b9128abb158de5969
938,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,d94ebe1cab81b8365e69c8761cdcb45b915c36c202f92b8f198541c1077d88f0
939,45,0,12,PASS,70,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,71621616e9fc7b101932575a5cc6df42fc63b11996eb9405c4f91630662b6046
940,45,0,12,PASS,220,66,PASS,816,0,PASS,816,0,FAIL,0,0,0,816,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,38529aa9b4dfc311add2ee51a197c6f3e0904d0f2c2142f93489c2606811f7d7
941,45,0,12,PASS,220,83,PASS,1303,0,PASS,1303,0,FAIL,0,0,0,1303,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,d3818c82f76ee283bb76dac8a4ae546c38e1647d8aa57077e390238eae3fedd3
942,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,70737a8e89a32c0faa30cadc24388b380fa4b9aa7934bd03af09492f11111dab
943,45,0,11,PASS,165,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,cd6e6cdd261f62b9322658a8c8495d85dd1913ffda9f8210c6364f4836953081
944,45,0,12,PASS,220,69,PASS,872,0,PASS,872,0,FAIL,0,0,0,872,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,8f5be1f2f9a8cb14ece8406d8db93cf7b4a95c20737efece2deb97e0d03b7c19
945,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,8e7bcc5ce0b642fc21210b0baa2c803af7987af3098225c8b0dd9a34f7bf08fc
946,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,17f785d3d6ff760d29d87b43709343a260357761990115c70bde0ac49d328e55
947,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,33267f094d7e18d1d720e83cb9ed1ea234e8624d619990110c3c17e982fa5735
948,45,0,12,PASS,220,104,PASS,2009,0,PASS,2009,0,FAIL,0,0,0,2009,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,91aa0aad52ee86a8655d2f3fa2cde797424a50f3365ccd234a1d24a9ddf9473b
949,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,050d6c33363dc6a9f92156a29aed3972847f14075fcf100d6c5379daa8553492
950,45,0,12,PASS,220,40,PASS,267,0,PASS,267,0,FAIL,0,0,0,267,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,6949120829a7434eed84a0a895c3e0ac6ba3f4e770f009e75e1a9591057e2f78
951,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,a7cc508663d485a50686a0b45994676599ef7b2383bc7db616d13af091a57d08
952,45,0,12,PASS,220,64,PASS,766,0,PASS,766,0,FAIL,0,0,0,766,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,4d7e68b14027f192d6f7b2a9d4d6426773967843bd729f57ac346afd88aefa15
953,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,e6372062eb0221e767fa0424cae07dd0dae6b7c52cbc26632fcf3ecc62875cd1
954,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,28b13f0430e22313add788098cd49c2c4db29ff3f480c6e91052c0b7fd2f6499
955,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,daa3cc7d7106b13162874b5aa064799d1c755088cfebb5a7bd22a63927324313
956,45,0,12,PASS,71,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,2bec0db0ba81dec074e2858f539af854cfdfc547733cb08aff42b9cf9e30698a
957,45,0,12,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,219aae0ab62661ccb783cc63bbe5fdee9ebe6060c97b6016e74b9bf224f17b8f
958,45,0,12,PASS,220,53,PASS,546,0,PASS,546,0,FAIL,0,0,0,546,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,5b376e30eae7b6c81f28d4171aee2ae1751583c0e94c05e7710b603e0f3d0829
959,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a7f245668a3a4c45a055fadd06c48c35c33a72a93e595682320682fd50d15858
960,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,0c93c2a5ac9ee60c252923d355fc28abcc30cca597ec5d10737324fcc0178aef
961,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,0da538050399ac6a27579c032268d50ffb92607ae5963eb11df32c86f749d251
962,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,2582246e8cdf8ffb31e6727dffb08d2fcc4092c07850c8a74be3b7d3884f87d0
963,45,0,12,PASS,220,40,PASS,280,0,PASS,280,0,FAIL,0,0,0,280,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,73b72e0153c84ff7ea16a7dc17a14ad583cfd13b8fccf7b841431684810dcc7c
964,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,abb16b14a48522e19ada0b36f3aedf3d6b6d0baef7b319c79bf020ac19053a0e
965,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a448a7f4be5cdbb5a71eb48f9d679ef382447c966d437d4f486d802f838138d5
966,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,2b60591ffd9616a8c4c062050c95151102c3eebce109bb10c6b528423238b1a9
967,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,3aab328e96a2fcc88edfccdc5e425a73eaf804d41107b6f635d4a6d81d7d98b6
968,45,0,12,PASS,148,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,0700d2bf7a028c49fc39d0470664e433d9ffd24bc14b799a009ac37b95c30cff
969,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,71ed1915c05937289b9cccccf00dac094ff9cc815b327cb151adc0fb38e3105f
970,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,03d69b65d902defd8ce8e5779739d377954fabc17eb621984dc06573b6df2ac8
971,45,3,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f7517664a7f0e443beedee7c7abc3ad477db1a50bc8b191e9fafea9f9a1a83a7
972,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,d0dd27a99022843ecefa2829c7a278dd05efb2c9edbd871f1e935df3625a82f6
973,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,f756e3090250c6e0701dcdffff73f12d8411000d8f131681729ed25d34673bbe
974,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c853147d0ed045d9d513629cc8bda3f48c6ddca9503949d4e5ee242cff693b66
975,45,0,12,PASS,220,59,PASS,661,0,PASS,661,0,FAIL,0,0,0,661,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,212452008c233220ba58a7e030109f39f1fc994de8d281f8280ff5c0cf7e813c
976,45,0,12,PASS,51,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,6ffa98e087918e53cce79d1817b2fac074dd3ccefb6d877dfce1e57f25c30994
977,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,6f926e6c30bd9e3a82caa4a4c608367cadc9dd70c01f12a792e2f40bb2c0e9fc
978,45,1,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,62d10bba5d4d5725ae17e7d299ad73b9a0f8f4261cb166a9aa63beb731a81e13
979,45,0,12,PASS,220,56,PASS,584,0,PASS,584,0,FAIL,0,0,0,584,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,da28160dd8d7c21b28680e2d51e7f4c6dcc826f72b258cf8eb773d86df5c0e5d
980,45,0,12,PASS,220,55,PASS,543,0,PASS,543,0,FAIL,0,0,0,543,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,855c51b0e986f45ac72550174f9c60b4268e6178fe43c1a2e99e00b2ab2799b5
981,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,07f799885134eeb82b59211bb93349a451a782df7c0688ffa41719f2f9d7dd87
982,45,0,12,PASS,169,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,bec8586d9154aa67388507b8306cb38e0e647b6b3b941b66a7f8036aa43903fc
983,45,0,6,PASS,20,1,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,83f30c9e6f8e2d94fb603a310aefa81a602c15dea4cc25ed5601a77611efdb43
984,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a1d2735767014673bd695976361ee86f7d25e1da0e5d03e825fb34c078037168
985,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,21a351938ccd71127be1da1f4859d550eb9e4ea511da2dbd540b5ffc2ab158e5
