round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,k1,k2,k3,total_sales_krw,price_per_game_krw,sold_lines,source_file,source_file_sha256
1056,20230225,13,20,24,32,36,45,29,14,81,3223,113279615000,1000,113279615,downloads/official-1-1237/raw/api-0019.json,4f67e30938104e80665d9840f2954fcaaa051d47cef99a6d7fe61c002049df4d
1057,20230304,8,13,19,27,40,45,12,17,664,2962,112523887000,1000,112523887,downloads/official-1-1237/raw/api-0019.json,4f67e30938104e80665d9840f2954fcaaa051d47cef99a6d7fe61c002049df4d
1058,20230311,11,23,25,30,32,40,42,13,60,3074,112041382000,1000,112041382,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1059,20230318,7,10,22,25,34,40,27,13,83,3127,110846824000,1000,110846824,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1060,20230325,3,10,24,33,38,45,36,28,96,4593,110677185000,1000,110677185,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1061,20230401,4,24,27,35,37,45,15,11,99,3003,109909344000,1000,109909344,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1062,20230408,20,31,32,40,41,45,12,7,68,2668,107109911000,1000,107109911,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1063,20230415,3,6,22,23,24,38,30,7,55,2706,108347135000,1000,108347135,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1064,20230422,3,6,9,18,22,35,14,19,62,3296,109427584000,1000,109427584,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1065,20230429,3,18,19,23,32,45,24,14,74,3117,108181727000,1000,108181727,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1066,20230506,6,11,16,19,21,32,45,15,88,3323,106440950000,1000,106440950,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1067,20230513,7,10,19,23,28,33,18,13,82,3679,110703299000,1000,110703299,downloads/official-1-1237/raw/api-0018.json,ecaabd62f6bb72132bcbac86d7dbadc1b0f0a2697eeff1d979185244aefce627
1068,20230520,4,7,19,26,33,35,3,19,87,3114,108988932000,1000,108988932,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1069,20230527,1,10,18,22,28,31,44,14,79,3006,108388892000,1000,108388892,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1070,20230603,3,6,14,22,30,41,36,14,63,2938,107222802000,1000,107222802,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1071,20230610,1,2,11,21,30,35,39,5,83,2891,107362630000,1000,107362630,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1072,20230617,16,18,20,23,32,43,27,12,93,2872,108156654000,1000,108156654,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1073,20230624,6,18,28,30,32,38,15,11,62,2994,107352123000,1000,107352123,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1074,20230701,1,6,20,27,28,41,15,12,78,2711,105744157000,1000,105744157,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1075,20230708,1,23,24,35,44,45,10,9,160,2750,105635232000,1000,105635232,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1076,20230715,3,7,9,33,36,37,10,9,86,3109,103168694000,1000,103168694,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1077,20230722,4,8,17,30,40,43,34,7,98,3235,105927489000,1000,105927489,downloads/official-1-1237/raw/api-0017.json,247ef312361b1ff92ad8b807f947d3059976ce690045780425f03288beccf89a
1078,20230729,6,10,11,14,36,38,43,12,77,2691,105407618000,1000,105407618,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1079,20230805,4,8,18,24,37,45,6,9,85,3212,103120206000,1000,103120206,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1080,20230812,13,16,23,31,36,44,38,7,82,2720,104111986000,1000,104111986,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1081,20230819,1,9,16,23,24,38,17,11,92,2923,106974323000,1000,106974323,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1082,20230826,21,26,27,32,34,42,31,7,62,2768,107566880000,1000,107566880,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1083,20230902,3,7,14,15,22,38,17,15,72,3274,108995141000,1000,108995141,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1084,20230909,8,12,13,29,33,42,5,15,107,3003,109818924000,1000,109818924,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1085,20230916,4,7,17,18,38,44,36,23,80,3471,106249975000,1000,106249975,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1086,20230923,11,16,25,27,35,36,37,17,67,3270,109250306000,1000,109250306,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1087,20230930,13,14,18,21,34,44,16,16,71,2989,113960897000,1000,113960897,downloads/official-1-1237/raw/api-0016.json,b8be5691eb801f8daafc1c382fadf001e9c7e8b3e3219f165e1ee31b5a7baf0e
1088,20231007,11,21,22,30,39,44,31,11,94,2991,109089305000,1000,109089305,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1089,20231014,4,18,31,37,42,43,40,9,79,2825,108725932000,1000,108725932,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1090,20231021,12,19,21,29,40,45,1,11,88,2931,108364862000,1000,108364862,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1091,20231028,6,20,23,24,28,30,44,9,65,2873,109335581000,1000,109335581,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1092,20231104,7,18,19,26,33,45,37,16,84,3327,108970510000,1000,108970510,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1093,20231111,10,17,22,30,35,43,44,13,65,2928,105589036000,1000,105589036,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1094,20231118,6,7,15,22,26,40,41,12,87,2725,104078823000,1000,104078823,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1095,20231125,8,14,28,29,34,40,12,10,57,2584,106160572000,1000,106160572,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1096,20231202,1,12,16,19,23,43,34,10,85,2924,105753078000,1000,105753078,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1097,20231209,14,33,34,35,37,40,4,7,67,2631,108873101000,1000,108873101,downloads/official-1-1237/raw/api-0015.json,0c0692eee889dc4323acbd678dc9c5d321921ebce004453a0aa7ba866c057704
1098,20231216,12,16,21,24,41,43,15,13,68,2840,103850339000,1000,103850339,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1099,20231223,3,20,28,38,40,43,4,9,71,2701,107510729000,1000,107510729,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1100,20231230,17,26,29,30,31,43,12,13,81,2869,116187023000,1000,116187023,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1101,20240106,6,7,13,28,36,42,41,13,75,3363,114758876000,1000,114758876,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1102,20240113,13,14,22,26,37,38,20,20,63,3042,113178102000,1000,113178102,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1103,20240120,10,12,29,31,40,44,2,17,76,2909,110195070000,1000,110195070,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1104,20240127,1,7,21,30,35,38,2,15,76,3000,112449384000,1000,112449384,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1105,20240203,6,16,34,37,39,40,11,15,83,2898,113295292000,1000,113295292,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1106,20240210,1,3,4,29,42,45,36,11,67,3374,126617296000,1000,126617296,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1107,20240217,6,14,30,31,40,41,29,14,82,3357,117664962000,1000,117664962,downloads/official-1-1237/raw/api-0014.json,d8e8dd4376166899c89b5cf3652e9949df239a1df7fd3196d60afad276c7a628
1108,20240224,7,19,26,37,39,44,27,14,96,3227,114578905000,1000,114578905,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1109,20240302,10,12,13,19,33,40,2,17,84,3347,117196327000,1000,117196327,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1110,20240309,3,7,11,20,22,41,24,16,118,3654,115083786000,1000,115083786,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1111,20240316,3,13,30,33,43,45,4,16,97,5096,116382835000,1000,116382835,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1112,20240323,16,20,26,36,42,44,24,10,59,3077,114216084000,1000,114216084,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1113,20240330,11,13,20,21,32,44,8,14,57,2936,113342318000,1000,113342318,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1114,20240406,10,16,19,32,33,38,3,17,88,3221,113597890000,1000,113597890,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1115,20240413,7,12,23,32,34,36,8,12,60,3103,113939215000,1000,113939215,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1116,20240420,15,16,17,25,30,31,32,10,114,2896,110862553000,1000,110862553,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1117,20240427,3,4,9,30,33,36,7,9,94,3161,113895333000,1000,113895333,downloads/official-1-1237/raw/api-0013.json,02fb59919b32546234d15e4033117a9fae4674f2024d718960c7deb8b2012469
1118,20240504,11,13,14,15,16,45,3,19,72,3518,113727120000,1000,113727120,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1119,20240511,1,9,12,13,20,45,3,19,97,3108,111840714000,1000,111840714,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1120,20240518,2,19,26,31,38,41,34,11,91,3049,114804359000,1000,114804359,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1121,20240525,6,24,31,32,38,44,8,11,76,2956,113898519000,1000,113898519,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1122,20240601,3,6,21,30,34,35,22,11,99,2932,115540004000,1000,115540004,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1123,20240608,13,19,21,24,34,35,26,16,77,2945,113142957000,1000,113142957,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1124,20240615,3,8,17,30,33,34,28,10,87,3123,112014841000,1000,112014841,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1125,20240622,6,14,25,33,40,44,30,12,78,3066,109407294000,1000,109407294,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1126,20240629,4,5,9,11,37,40,7,11,91,3114,111998191000,1000,111998191,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1127,20240706,10,15,24,30,31,37,32,12,84,3007,111571373000,1000,111571373,downloads/official-1-1237/raw/api-0012.json,3098f67653a713b0d231e0cc8b944055e3479cd26bdf12cd6ce1332b56cb9911
1128,20240713,1,5,8,16,28,33,45,63,77,2987,111364194000,1000,111364194,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1129,20240720,5,10,11,17,28,34,22,11,107,3142,110363498000,1000,110363498,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1130,20240727,15,19,21,25,27,28,40,12,69,2900,109515089000,1000,109515089,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1131,20240803,1,2,6,14,27,38,33,17,56,2861,109120798000,1000,109120798,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1132,20240810,6,7,19,28,34,41,5,11,73,3086,110018123000,1000,110018123,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1133,20240817,13,14,20,28,29,34,23,13,73,2737,111210839000,1000,111210839,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1134,20240824,3,7,9,13,19,24,23,14,97,3961,111660087000,1000,111660087,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1135,20240831,1,6,13,19,21,33,4,9,91,3417,113817137000,1000,113817137,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1136,20240907,21,33,35,38,42,44,1,12,75,2906,113031911000,1000,113031911,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1137,20240914,4,9,12,15,33,45,26,14,111,3323,119250007000,1000,119250007,downloads/official-1-1237/raw/api-0011.json,b99a3bd0cd096165ff7f4974d4eddd5f4b0a1397f89ddaadea5211cfb54a01f6
1138,20240921,14,16,19,20,29,34,35,14,50,2865,109651510000,1000,109651510,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1139,20240928,5,12,15,30,37,40,18,13,75,3240,117915887000,1000,117915887,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1140,20241005,7,10,22,29,31,38,15,12,83,3345,115238556000,1000,115238556,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1141,20241012,7,11,12,21,26,35,20,11,100,3371,115803173000,1000,115803173,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1142,20241019,2,8,28,30,37,41,22,9,67,2841,114254355000,1000,114254355,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1143,20241026,10,16,17,27,28,36,6,11,90,3154,116432896000,1000,116432896,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1144,20241102,3,4,12,15,26,34,6,18,94,3626,116378514000,1000,116378514,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1145,20241109,2,11,31,33,37,44,32,9,63,3312,116115162000,1000,116115162,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1146,20241116,6,11,17,19,40,43,28,11,72,3030,116694743000,1000,116694743,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1147,20241123,7,11,24,26,27,37,32,8,83,3588,115707061000,1000,115707061,downloads/official-1-1237/raw/api-0010.json,52019b2093b9ab9be4fd0d3dabf435bf14fd6529449a3aeabe7185b59716acb8
1148,20241130,3,6,13,15,16,22,32,13,97,3082,113188640000,1000,113188640,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1149,20241207,8,15,19,21,32,36,38,17,74,2924,112146718000,1000,112146718,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1150,20241214,8,9,18,35,39,45,25,17,226,3413,114152034000,1000,114152034,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1151,20241221,2,3,9,15,27,29,8,17,102,3351,116118444000,1000,116118444,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1152,20241228,30,31,32,35,36,37,5,35,79,3354,120703009000,1000,120703009,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1153,20250104,1,9,10,13,35,44,5,15,79,3506,126343367000,1000,126343367,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1154,20250111,4,8,22,26,32,38,27,15,62,3190,115268257000,1000,115268257,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1155,20250118,10,16,19,27,37,38,13,7,78,3171,118482730000,1000,118482730,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1156,20250125,30,31,34,39,41,45,7,21,73,3494,127643987000,1000,127643987,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1157,20250201,5,7,12,20,25,26,28,12,141,4549,123443439000,1000,123443439,downloads/official-1-1237/raw/api-0009.json,6546096d96e1f092065c4258be50cf3cb20383dd5de702428a0bd292869274a9
1158,20250208,21,25,27,32,37,38,20,21,86,3032,119706159000,1000,119706159,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1159,20250215,3,9,27,28,38,39,7,23,110,3742,124802304000,1000,124802304,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1160,20250222,7,13,18,36,39,45,19,12,84,3176,123177536000,1000,123177536,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1161,20250301,2,12,20,24,34,42,37,16,117,4107,123230590000,1000,123230590,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1162,20250308,20,21,22,25,28,29,6,36,78,4752,120578328000,1000,120578328,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1163,20250315,2,13,15,16,33,43,4,15,75,3386,122246316000,1000,122246316,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1164,20250322,17,18,23,25,38,39,22,13,76,3470,121102645000,1000,121102645,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1165,20250329,6,7,27,29,38,45,17,13,91,3173,118112106000,1000,118112106,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1166,20250405,14,23,25,27,29,42,16,14,80,2803,116717661000,1000,116717661,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1167,20250412,8,23,31,35,39,40,24,10,69,2942,118762131000,1000,118762131,downloads/official-1-1237/raw/api-0008.json,7cfb909e994f877f4c434092b561dc84f38aaebe1eb4ba05fe7a62b50e00eaec
1168,20250419,9,21,24,30,33,37,29,13,74,3514,117811795000,1000,117811795,downloads/official-1-1237/raw/api-0007.json,03b5974dae3ff96637a1aa3f9ad05b65d5878bb34aea30b9eae3ce6e1e68dc1a
1169,20250426,5,12,24,26,39,42,20,10,112,3244,118803195000,1000,118803195,downloads/official-1-1237/raw/api-0007.json,03b5974dae3ff96637a1aa3f9ad05b65d5878bb34aea30b9eae3ce6e1e68dc1a
1170,20250503,3,13,28,34,38,42,25,20,103,5668,116709995000,1000,116709995,downloads/official-1-1237/raw/api-0007.json,03b5974dae3ff96637a1aa3f9ad05b65d5878bb34aea30b9eae3ce6e1e68dc1a
1171,20250510,3,6,7,11,12,17,19,21,148,5317,115285696000,1000,115285696,downloads/official-1-1237/raw/api-0007.json,03b5974dae3ff96637a1aa3f9ad05b65d5878bb34aea30b9eae3ce6e1e68dc1a
